name,timestamp,total_Runtime,run,cache,saveTime,queryStr,loadTime,saveMode,output,queryTime,input,numPartitions,spark.driver.host,spark.driver.port,spark.jars,spark.driver.supervise,spark.app.name,spark.rpc.askTimeout,spark.driver.memory,spark.executor.id,spark.submit.deployMode,spark.master,spark.executor.memory,spark.app.id,description
sql,1609348027924,3154735040,0,false,0,select * from input,2508100766,error,"",646634274,file:///opt/bitnami/spark/spark_data/spark-bench-test/kmeans-data.parquet,"",my-release-spark-worker-1.my-release-spark-headless.default.svc.cluster.local,38257,file:/opt/bitnami/spark/spark_data/spark-bench/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,false,com.ibm.sparktc.sparkbench.cli.CLIKickoff,10s,21G,driver,cluster,spark://172.17.13.105:31934,28G,app-20201230170700-0008,Run two different SQL queries over the dataset in two different formats
sql,1609348032438,367900180,0,false,0,"select c0, c6 from input where c0 < -0.9",211793415,error,"",156106765,file:///opt/bitnami/spark/spark_data/spark-bench-test/kmeans-data.parquet,"",my-release-spark-worker-1.my-release-spark-headless.default.svc.cluster.local,38257,file:/opt/bitnami/spark/spark_data/spark-bench/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,false,com.ibm.sparktc.sparkbench.cli.CLIKickoff,10s,21G,driver,cluster,spark://172.17.13.105:31934,28G,app-20201230170700-0008,Run two different SQL queries over the dataset in two different formats
sql,1609348034066,817645029,0,false,0,select * from input,479937367,error,"",337707662,file:///opt/bitnami/spark/spark_data/spark-bench-test/kmeans-data-g2-1.parquet,"",my-release-spark-worker-1.my-release-spark-headless.default.svc.cluster.local,38257,file:/opt/bitnami/spark/spark_data/spark-bench/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,false,com.ibm.sparktc.sparkbench.cli.CLIKickoff,10s,21G,driver,cluster,spark://172.17.13.105:31934,28G,app-20201230170700-0008,Run two different SQL queries over the dataset in two different formats
sql,1609348035234,472138749,0,false,0,"select c0, c6 from input where c0 < -0.9",245076930,error,"",227061819,file:///opt/bitnami/spark/spark_data/spark-bench-test/kmeans-data-g2-1.parquet,"",my-release-spark-worker-1.my-release-spark-headless.default.svc.cluster.local,38257,file:/opt/bitnami/spark/spark_data/spark-bench/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,false,com.ibm.sparktc.sparkbench.cli.CLIKickoff,10s,21G,driver,cluster,spark://172.17.13.105:31934,28G,app-20201230170700-0008,Run two different SQL queries over the dataset in two different formats
sql,1609348035923,399355034,1,false,0,select * from input,142281438,error,"",257073596,file:///opt/bitnami/spark/spark_data/spark-bench-test/kmeans-data.parquet,"",my-release-spark-worker-1.my-release-spark-headless.default.svc.cluster.local,38257,file:/opt/bitnami/spark/spark_data/spark-bench/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,false,com.ibm.sparktc.sparkbench.cli.CLIKickoff,10s,21G,driver,cluster,spark://172.17.13.105:31934,28G,app-20201230170700-0008,Run two different SQL queries over the dataset in two different formats
sql,1609348036673,164420983,1,false,0,"select c0, c6 from input where c0 < -0.9",140341900,error,"",24079083,file:///opt/bitnami/spark/spark_data/spark-bench-test/kmeans-data.parquet,"",my-release-spark-worker-1.my-release-spark-headless.default.svc.cluster.local,38257,file:/opt/bitnami/spark/spark_data/spark-bench/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,false,com.ibm.sparktc.sparkbench.cli.CLIKickoff,10s,21G,driver,cluster,spark://172.17.13.105:31934,28G,app-20201230170700-0008,Run two different SQL queries over the dataset in two different formats
sql,1609348037293,717575728,1,false,0,select * from input,319855905,error,"",397719823,file:///opt/bitnami/spark/spark_data/spark-bench-test/kmeans-data-g2-1.parquet,"",my-release-spark-worker-1.my-release-spark-headless.default.svc.cluster.local,38257,file:/opt/bitnami/spark/spark_data/spark-bench/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,false,com.ibm.sparktc.sparkbench.cli.CLIKickoff,10s,21G,driver,cluster,spark://172.17.13.105:31934,28G,app-20201230170700-0008,Run two different SQL queries over the dataset in two different formats
sql,1609348038290,486143930,1,false,0,"select c0, c6 from input where c0 < -0.9",243016456,error,"",243127474,file:///opt/bitnami/spark/spark_data/spark-bench-test/kmeans-data-g2-1.parquet,"",my-release-spark-worker-1.my-release-spark-headless.default.svc.cluster.local,38257,file:/opt/bitnami/spark/spark_data/spark-bench/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,false,com.ibm.sparktc.sparkbench.cli.CLIKickoff,10s,21G,driver,cluster,spark://172.17.13.105:31934,28G,app-20201230170700-0008,Run two different SQL queries over the dataset in two different formats
sql,1609348038989,419202847,2,false,0,select * from input,213324264,error,"",205878583,file:///opt/bitnami/spark/spark_data/spark-bench-test/kmeans-data.parquet,"",my-release-spark-worker-1.my-release-spark-headless.default.svc.cluster.local,38257,file:/opt/bitnami/spark/spark_data/spark-bench/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,false,com.ibm.sparktc.sparkbench.cli.CLIKickoff,10s,21G,driver,cluster,spark://172.17.13.105:31934,28G,app-20201230170700-0008,Run two different SQL queries over the dataset in two different formats
sql,1609348039698,153402270,2,false,0,"select c0, c6 from input where c0 < -0.9",135941815,error,"",17460455,file:///opt/bitnami/spark/spark_data/spark-bench-test/kmeans-data.parquet,"",my-release-spark-worker-1.my-release-spark-headless.default.svc.cluster.local,38257,file:/opt/bitnami/spark/spark_data/spark-bench/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,false,com.ibm.sparktc.sparkbench.cli.CLIKickoff,10s,21G,driver,cluster,spark://172.17.13.105:31934,28G,app-20201230170700-0008,Run two different SQL queries over the dataset in two different formats
